Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	RotSpeed	GenSpeed	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	TTDspFA	TTDspSS	TTDspTwst	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RootFxc1	RootFyc1	RootFzc1	RootMxc1	RootMyc1	RootMzc1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RtArea	B1N3Clrnc	B2N3Clrnc	B3N3Clrnc	RtAeroFxh	RtAeroMxh	GenPwr	GenTq	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi	FAIRTEN1	FAIRTEN2	FAIRTEN3	ANCHTEN1	ANCHTEN2	ANCHTEN3
(s)	(m/s)	(m/s)	(m/s)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(deg)	(m)	(m)	(deg)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m^2)	(m)	(m)	(m)	(N)	(N-m)	(kW)	(kN-m)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)
    1.6000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.6400002E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4320994E-16	 -1.8740290E-18	  0.0000000E+00	  5.1733623E+00	 -1.3881123E-03	  4.2364900E-03	  7.5706313E-03	  1.7878176E+00	 -7.1699964E-04	  1.5071341E+02	 -1.8632184E+02	  3.3297699E+02	  4.0862700E+03	  5.7582778E+03	 -6.7158456E+00	  1.8228331E+03	 -9.1961342E+01	  2.6092832E+03	  3.8775089E+02	  2.2867551E+00	 -3.4431917E+03	  1.8179927E+03	 -7.0545020E+02	 -8.4625687E+01	  4.4084326E+02	  3.2315149E+00	 -5.8823486E+03	  1.5977273E+03	  3.1045818E+04	 -8.4625710E+01	  1.2445314E+04	  6.1650135E+01	  2.8013836E+01	  6.3131725E+01	  3.5563759E+05	  1.8264398E+06	  1.6822195E+03	  1.9492510E+01	  1.2199988E+00	  5.5671575E+05	 -5.5286328E+03	  4.5443792E+07	 -1.2612845E+06	 -2.2284648E+07	  1.0053761E+05	  5.1733623E+00	 -1.3881123E-03	  4.2364900E-03	  1.3213245E-04	  3.1203305E-02	 -1.2514006E-05	  2.0983398E-01	 -1.7486425E-03	 -1.1784405E-02	  1.6449371E-04	 -1.3752233E-03	 -1.4745581E-05	  1.0016990E-01	 -9.5835701E-04	 -3.7293725E-02	  9.3072995E-05	  1.2163743E-03	 -6.9628436E-06	  2.2555215E+06	 -3.5142124E-01	 -9.9709475E+05	 -3.4121811E+00	  2.0882106E+06	  6.7246547E+00	  0.0000000E+00	  0.0000000E+00	  1.3987496E+08	  5.0305145E+04	  1.1879576E+07	  0.0000000E+00	 -9.1316088E+05	 -9.7194720E+02	  5.4796662E+05	 -6.0120331E+05	  2.8485898E+06	  5.3358789E+04	  9.7890125E+05	  1.4484246E+06	  9.7753838E+05	  7.8433775E+05	  1.2451988E+06	  7.8308250E+05
    1.6125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.7074989E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.1759930E+00	 -1.4100451E-03	  4.0862616E-03	  7.6888571E-03	  1.7868382E+00	 -7.2759163E-04	  1.5074367E+02	 -1.8642415E+02	  3.3498444E+02	  4.0882605E+03	  5.7585693E+03	 -6.7329402E+00	  1.8223978E+03	 -6.2441982E+01	  2.6140608E+03	  3.8711798E+02	  2.3082664E+00	 -3.4430642E+03	  1.8174144E+03	 -7.1068658E+02	 -8.5751389E+01	  4.4012234E+02	  3.2421346E+00	 -5.8821333E+03	  1.5958896E+03	  3.0984895E+04	 -8.5751358E+01	  1.2445312E+04	  6.1627369E+01	  2.8612045E+01	  6.3143894E+01	  3.5560422E+05	  1.8259895E+06	  1.6822195E+03	  1.9492510E+01	  1.2190984E+00	  5.5232050E+05	 -5.5377300E+03	  4.5442416E+07	 -1.2594696E+06	 -2.2097078E+07	  1.0109939E+05	  5.1759930E+00	 -1.4100451E-03	  4.0862616E-03	  1.3419589E-04	  3.1186210E-02	 -1.2698870E-05	  2.1108030E-01	 -1.7605784E-03	 -1.2252898E-02	  1.6565443E-04	 -1.3598157E-03	 -1.4832542E-05	  9.9004641E-02	 -9.5193449E-04	 -3.7610237E-02	  9.2664930E-05	  1.2465920E-03	 -7.0394331E-06	  2.2279512E+06	 -3.5154864E-01	 -1.0059334E+06	 -3.4037290E+00	  2.8768260E+06	  6.7782435E+00	  0.0000000E+00	  0.0000000E+00	  1.3987554E+08	  5.1090730E+04	  1.1873067E+07	  0.0000000E+00	 -9.0546194E+05	 -9.7748694E+02	  5.5267131E+05	 -5.9897000E+05	  2.5593605E+06	  5.3857898E+04	  9.7880150E+05	  1.4488301E+06	  9.7744231E+05	  7.8424194E+05	  1.2456382E+06	  7.8298850E+05
    1.6250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.7750000E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4387364E-16	  6.6616983E-21	  0.0000000E+00	  5.1786389E+00	 -1.4321266E-03	  3.9301557E-03	  7.8079123E-03	  1.7858698E+00	 -7.3824642E-04	  1.5077403E+02	 -1.8650267E+02	  3.3699313E+02	  4.0897590E+03	  5.7588599E+03	 -6.7500572E+00	  1.8218676E+03	 -3.2732090E+01	  2.6182673E+03	  3.8647687E+02	  2.3262143E+00	 -3.4429348E+03	  1.8167560E+03	 -7.1569617E+02	 -8.6781837E+01	  4.3939377E+02	  3.2486548E+00	 -5.8819175E+03	  1.5942717E+03	  3.0923557E+04	 -8.6781815E+01	  1.2445314E+04	  6.1604576E+01	  2.9209160E+01	  6.3155842E+01	  3.5556175E+05	  1.8254411E+06	  1.6822195E+03	  1.9492510E+01	  1.2181981E+00	  5.4790975E+05	 -5.5429004E+03	  4.5441048E+07	 -1.2579452E+06	 -2.1909356E+07	  1.0170011E+05	  5.1786389E+00	 -1.4321266E-03	  3.9301557E-03	  1.3627378E-04	  3.1169310E-02	 -1.2884831E-05	  2.1230935E-01	 -1.7724454E-03	 -1.2724715E-02	  1.6681026E-04	 -1.3440562E-03	 -1.4921459E-05	  9.7838506E-02	 -9.4527809E-04	 -3.7927542E-02	  9.2216891E-05	  1.2768134E-03	 -7.0898336E-06	  2.2003810E+06	 -3.5167608E-01	 -1.0147724E+06	 -3.3952768E+00	  3.6654490E+06	  6.8318334E+00	  0.0000000E+00	  0.0000000E+00	  1.3987613E+08	  5.1881824E+04	  1.1866633E+07	  0.0000000E+00	 -8.9770175E+05	 -9.8133740E+02	  5.5738919E+05	 -5.9646900E+05	  2.2696870E+06	  5.4226805E+04	  9.7870562E+05	  1.4492142E+06	  9.7735056E+05	  7.8414506E+05	  1.2460729E+06	  7.8289362E+05
    1.6375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.8424988E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.8929129E-23	 -1.7347235E-18	  0.0000000E+00	  5.1813006E+00	 -1.4543558E-03	  3.7681249E-03	  7.9277940E-03	  1.7849131E+00	 -7.4896490E-04	  1.5080455E+02	 -1.8655754E+02	  3.3900262E+02	  4.0907661E+03	  5.7591523E+03	 -6.7671771E+00	  1.8212423E+03	 -2.8476410E+00	  2.6219209E+03	  3.8582773E+02	  2.3440790E+00	 -3.4428059E+03	  1.8160104E+03	 -7.2050403E+02	 -8.7719681E+01	  4.3865668E+02	  3.2558658E+00	 -5.8817026E+03	  1.5925411E+03	  3.0861828E+04	 -8.7719696E+01	  1.2445316E+04	  6.1581764E+01	  2.9804916E+01	  6.3167553E+01	  3.5551100E+05	  1.8248016E+06	  1.6822195E+03	  1.9492510E+01	  1.2172976E+00	  5.4352025E+05	 -5.5511187E+03	  4.5439704E+07	 -1.2563314E+06	 -2.1721438E+07	  1.0228302E+05	  5.1813006E+00	 -1.4543558E-03	  3.7681249E-03	  1.3836611E-04	  3.1152612E-02	 -1.3071904E-05	  2.1352504E-01	 -1.7842185E-03	 -1.3200796E-02	  1.6795997E-04	 -1.3279071E-03	 -1.5010254E-05	  9.6679389E-02	 -9.3972572E-04	 -3.8242333E-02	  9.1818671E-05	  1.3069714E-03	 -7.1193062E-06	  2.1728108E+06	 -3.5180351E-01	 -1.0236112E+06	 -3.3868244E+00	  4.4540715E+06	  6.8854227E+00	  0.0000000E+00	  0.0000000E+00	  1.3987675E+08	  5.2678410E+04	  1.1860276E+07	  0.0000000E+00	 -8.8993675E+05	 -9.8246497E+02	  5.6207150E+05	 -5.9423400E+05	  1.9807152E+06	  5.4491176E+04	  9.7861181E+05	  1.4495795E+06	  9.7726131E+05	  7.8404725E+05	  1.2465022E+06	  7.8279788E+05
    1.6500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.9099976E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.1839771E+00	 -1.4767318E-03	  3.6001189E-03	  8.0484962E-03	  1.7839679E+00	 -7.5974705E-04	  1.5083533E+02	 -1.8658862E+02	  3.4101276E+02	  4.0912820E+03	  5.7594487E+03	 -6.7841768E+00	  1.8205280E+03	  2.7212452E+01	  2.6250269E+03	  3.8517111E+02	  2.3595598E+00	 -3.4426763E+03	  1.8151895E+03	 -7.2511786E+02	 -8.8553123E+01	  4.3791296E+02	  3.2605217E+00	 -5.8814873E+03	  1.5909275E+03	  3.0799707E+04	 -8.8553146E+01	  1.2445314E+04	  6.1558941E+01	  3.0399071E+01	  6.3179043E+01	  3.5545172E+05	  1.8240710E+06	  1.6822195E+03	  1.9492510E+01	  1.2163972E+00	  5.3910969E+05	 -5.5568335E+03	  4.5438336E+07	 -1.2548628E+06	 -2.1533276E+07	  1.0240866E+05	  5.1839771E+00	 -1.4767318E-03	  3.6001189E-03	  1.4047277E-04	  3.1136114E-02	 -1.3260088E-05	  2.1472633E-01	 -1.7959361E-03	 -1.3680787E-02	  1.6910546E-04	 -1.3113818E-03	 -1.5099315E-05	  9.5518529E-02	 -9.3415217E-04	 -3.8555324E-02	  9.1405738E-05	  1.3371406E-03	 -7.2338139E-06	  2.1452405E+06	 -3.5193092E-01	 -1.0324499E+06	 -3.3783722E+00	  5.2426870E+06	  6.9390116E+00	  0.0000000E+00	  0.0000000E+00	  1.3987739E+08	  5.3480449E+04	  1.1853995E+07	  0.0000000E+00	 -8.8210306E+05	 -9.8268024E+02	  5.6672875E+05	 -5.9189538E+05	  1.6911522E+06	  5.5166961E+04	  9.7852112E+05	  1.4499246E+06	  9.7717562E+05	  7.8394844E+05	  1.2469259E+06	  7.8270131E+05
    1.6625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.9774994E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.1866689E+00	 -1.4992539E-03	  3.4260890E-03	  8.1700180E-03	  1.7830347E+00	 -7.7059388E-04	  1.5086626E+02	 -1.8659598E+02	  3.4302316E+02	  4.0913071E+03	  5.7597480E+03	 -6.8011465E+00	  1.8197317E+03	  5.7416527E+01	  2.6276057E+03	  3.8450818E+02	  2.3735411E+00	 -3.4425469E+03	  1.8142961E+03	 -7.2955951E+02	 -8.9304291E+01	  4.3716263E+02	  3.2636771E+00	 -5.8812720E+03	  1.5893553E+03	  3.0737277E+04	 -8.9304283E+01	  1.2445316E+04	  6.1536102E+01	  3.0991404E+01	  6.3190311E+01	  3.5538497E+05	  1.8232592E+06	  1.6822195E+03	  1.9492510E+01	  1.2154968E+00	  5.3471700E+05	 -5.5571499E+03	  4.5436960E+07	 -1.2533845E+06	 -2.1345336E+07	  1.0336884E+05	  5.1866689E+00	 -1.4992539E-03	  3.4260890E-03	  1.4259372E-04	  3.1119827E-02	 -1.3449400E-05	  2.1591304E-01	 -1.8075781E-03	 -1.4164669E-02	  1.7024539E-04	 -1.2944790E-03	 -1.5190884E-05	  9.4364434E-02	 -9.2774711E-04	 -3.8867518E-02	  9.1022208E-05	  1.3672243E-03	 -7.1337718E-06	  2.1176702E+06	 -3.5205832E-01	 -1.0412886E+06	 -3.3699200E+00	  6.0313100E+06	  6.9926014E+00	  0.0000000E+00	  0.0000000E+00	  1.3987805E+08	  5.4287934E+04	  1.1847794E+07	  0.0000000E+00	 -8.7426306E+05	 -9.9099304E+02	  5.7137569E+05	 -5.8984019E+05	  1.4024125E+06	  5.4795461E+04	  9.7843312E+05	  1.4502505E+06	  9.7709300E+05	  7.8384881E+05	  1.2473434E+06	  7.8260406E+05
    1.6750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.0449997E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.1893749E+00	 -1.5219209E-03	  3.2459861E-03	  8.2923537E-03	  1.7821138E+00	 -7.8150490E-04	  1.5089790E+02	 -1.8657980E+02	  3.4503372E+02	  4.0908442E+03	  5.7600615E+03	 -6.8188148E+00	  1.8188585E+03	  8.7777954E+01	  2.6296804E+03	  3.8383765E+02	  2.3855641E+00	 -3.4424170E+03	  1.8133389E+03	 -7.3386249E+02	 -8.9949364E+01	  4.3640433E+02	  3.2647400E+00	 -5.8810566E+03	  1.5878754E+03	  3.0674369E+04	 -8.9949387E+01	  1.2445316E+04	  6.1513264E+01	  3.1581680E+01	  6.3201344E+01	  3.5531153E+05	  1.8223725E+06	  1.6822195E+03	  1.9492510E+01	  1.2145964E+00	  5.3032575E+05	 -5.5529297E+03	  4.5435576E+07	 -1.2519572E+06	 -2.1156930E+07	  1.0392478E+05	  5.1893749E+00	 -1.5219209E-03	  3.2459861E-03	  1.4472890E-04	  3.1103754E-02	 -1.3639834E-05	  2.1708542E-01	 -1.8191306E-03	 -1.4652443E-02	  1.7138092E-04	 -1.2772011E-03	 -1.5278310E-05	  9.3213208E-02	 -9.2084229E-04	 -3.9178535E-02	  9.0638096E-05	  1.3973261E-03	 -7.1030554E-06	  2.0901000E+06	 -3.5218576E-01	 -1.0501275E+06	 -3.3614678E+00	  6.8199250E+06	  7.0461903E+00	  0.0000000E+00	  0.0000000E+00	  1.3987874E+08	  5.5100832E+04	  1.1841675E+07	  0.0000000E+00	 -8.6638169E+05	 -1.0027043E+03	  5.7600662E+05	 -5.8782400E+05	  1.1134065E+06	  5.4759000E+04	  9.7834775E+05	  1.4505576E+06	  9.7701325E+05	  7.8374838E+05	  1.2477539E+06	  7.8250625E+05
    1.6875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.1125000E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4387478E-16	  7.1525476E-21	  0.0000000E+00	  5.1920958E+00	 -1.5447318E-03	  3.0597614E-03	  8.4155016E-03	  1.7812053E+00	 -7.9247914E-04	  1.5093658E+02	 -1.8654124E+02	  3.4704398E+02	  4.0899321E+03	  5.7606274E+03	 -6.8463826E+00	  1.8179567E+03	  1.1851826E+02	  2.6312471E+03	  3.8316733E+02	  2.3972960E+00	 -3.4422888E+03	  1.8123826E+03	 -7.3801782E+02	 -9.0261223E+01	  4.3564642E+02	  3.2664199E+00	 -5.8808433E+03	  1.5863856E+03	  3.0611645E+04	 -9.0261238E+01	  1.2445317E+04	  6.1490414E+01	  3.2169685E+01	  6.3212147E+01	  3.5523831E+05	  1.8214568E+06	  1.6822195E+03	  1.9492510E+01	  1.2136959E+00	  5.2592025E+05	 -5.5593267E+03	  4.5434216E+07	 -1.2505082E+06	 -2.0968748E+07	  1.0371483E+05	  5.1920958E+00	 -1.5447318E-03	  3.0597614E-03	  1.4687823E-04	  3.1087900E-02	 -1.3831371E-05	  2.1824341E-01	 -1.8305953E-03	 -1.5144146E-02	  1.7251150E-04	 -1.2595463E-03	 -1.5367263E-05	  9.2062972E-02	 -9.1671146E-04	 -3.9489783E-02	  9.0274509E-05	  1.4274371E-03	 -7.1751028E-06	  2.0625298E+06	 -3.5231316E-01	 -1.0589662E+06	 -3.3530157E+00	  7.6085485E+06	  7.0997801E+00	  0.0000000E+00	  0.0000000E+00	  1.3987946E+08	  5.5919121E+04	  1.1835638E+07	  0.0000000E+00	 -8.5844756E+05	 -9.9837122E+02	  5.8064244E+05	 -5.8572038E+05	  8.2402925E+05	  5.5220230E+04	  9.7826475E+05	  1.4508465E+06	  9.7693625E+05	  7.8364731E+05	  1.2481568E+06	  7.8240806E+05
    1.7000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.1799995E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  2.0302173E-23	 -1.7347235E-18	  0.0000000E+00	  5.1948309E+00	 -1.5676859E-03	  2.8673664E-03	  8.5394578E-03	  1.7803097E+00	 -8.0351753E-04	  1.5098471E+02	 -1.8648083E+02	  3.4905389E+02	  4.0885879E+03	  5.7615596E+03	 -6.8791714E+00	  1.8170485E+03	  1.4975700E+02	  2.6323252E+03	  3.8249762E+02	  2.4052405E+00	 -3.4421626E+03	  1.8114674E+03	 -7.4206390E+02	 -9.0116234E+01	  4.3488757E+02	  3.2636001E+00	 -5.8806323E+03	  1.5852621E+03	  3.0549018E+04	 -9.0116226E+01	  1.2445314E+04	  6.1467564E+01	  3.2755238E+01	  6.3222736E+01	  3.5516800E+05	  1.8205319E+06	  1.6822195E+03	  1.9492510E+01	  1.2127955E+00	  5.2153075E+05	 -5.5620439E+03	  4.5432856E+07	 -1.2498005E+06	 -2.0781114E+07	  1.0337312E+05	  5.1948309E+00	 -1.5676859E-03	  2.8673664E-03	  1.4904166E-04	  3.1072268E-02	 -1.4024027E-05	  2.1938701E-01	 -1.8420429E-03	 -1.5639706E-02	  1.7363777E-04	 -1.2415150E-03	 -1.5457934E-05	  9.0920821E-02	 -9.1235607E-04	 -3.9800838E-02	  8.9855785E-05	  1.4575515E-03	 -7.1739696E-06	  2.0349594E+06	 -3.5244060E-01	 -1.0678050E+06	 -3.3445635E+00	  8.3971710E+06	  7.1533694E+00	  0.0000000E+00	  0.0000000E+00	  1.3988019E+08	  5.6742777E+04	  1.1829687E+07	  0.0000000E+00	 -8.5050544E+05	 -9.9100995E+02	  5.8527681E+05	 -5.8323881E+05	  5.3492175E+05	  5.5322531E+04	  9.7818412E+05	  1.4511179E+06	  9.7686181E+05	  7.8354575E+05	  1.2485512E+06	  7.8230956E+05
    1.7125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.2474998E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.1975803E+00	 -1.5907825E-03	  2.6687526E-03	  8.6642178E-03	  1.7794271E+00	 -8.1462041E-04	  1.5104086E+02	 -1.8639839E+02	  3.5106296E+02	  4.0868064E+03	  5.7627788E+03	 -6.9088044E+00	  1.8161298E+03	  1.8138091E+02	  2.6329392E+03	  3.8182889E+02	  2.4134037E+00	 -3.4420391E+03	  1.8105723E+03	 -7.4603394E+02	 -8.9619240E+01	  4.3412955E+02	  3.2614720E+00	 -5.8804253E+03	  1.5841166E+03	  3.0486535E+04	 -8.9619225E+01	  1.2445316E+04	  6.1440144E+01	  3.3338123E+01	  6.3233074E+01	  3.5510019E+05	  1.8195998E+06	  1.6822195E+03	  1.9492510E+01	  1.2118951E+00	  5.1712300E+05	 -5.5585908E+03	  4.5431528E+07	 -1.2486420E+06	 -2.0593550E+07	  1.0294334E+05	  5.1975803E+00	 -1.5907825E-03	  2.6687526E-03	  1.5121914E-04	  3.1056864E-02	 -1.4217809E-05	  2.2051641E-01	 -1.8534190E-03	 -1.6139152E-02	  1.7475807E-04	 -1.2231075E-03	 -1.5547210E-05	  8.9778610E-02	 -9.0684864E-04	 -4.0108778E-02	  8.9512294E-05	  1.4877380E-03	 -7.1105906E-06	  2.0073892E+06	 -3.5256800E-01	 -1.0766438E+06	 -3.3361113E+00	  9.1857860E+06	  7.2069583E+00	  0.0000000E+00	  0.0000000E+00	  1.3988094E+08	  5.7571781E+04	  1.1823822E+07	  0.0000000E+00	 -8.4249650E+05	 -9.9773065E+02	  5.8986688E+05	 -5.8139850E+05	  2.4488100E+05	  5.5119195E+04	  9.7810550E+05	  1.4513724E+06	  9.7678969E+05	  7.8344394E+05	  1.2489366E+06	  7.8221106E+05
    1.7250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.3150002E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.8479203E-16	 -3.9031390E-18	  0.0000000E+00	  5.2003436E+00	 -1.6140209E-03	  2.4638716E-03	  8.7897796E-03	  1.7785578E+00	 -8.2578690E-04	  1.5110126E+02	 -1.8629340E+02	  3.5307086E+02	  4.0845642E+03	  5.7640947E+03	 -6.9303331E+00	  1.8151772E+03	  2.1320262E+02	  2.6330894E+03	  3.8115872E+02	  2.4207730E+00	 -3.4419177E+03	  1.8096595E+03	 -7.4993585E+02	 -8.8948090E+01	  4.3336996E+02	  3.2589054E+00	 -5.8802192E+03	  1.5830021E+03	  3.0423994E+04	 -8.8948128E+01	  1.2445316E+04	  6.1397797E+01	  3.3918179E+01	  6.3243176E+01	  3.5503038E+05	  1.8186349E+06	  1.6822195E+03	  1.9492510E+01	  1.2109947E+00	  5.1272394E+05	 -5.5580093E+03	  4.5430112E+07	 -1.2474946E+06	 -2.0406180E+07	  1.0237405E+05	  5.2003436E+00	 -1.6140209E-03	  2.4638716E-03	  1.5341060E-04	  3.1041691E-02	 -1.4412701E-05	  2.2163151E-01	 -1.8647142E-03	 -1.6642438E-02	  1.7587522E-04	 -1.2043217E-03	 -1.5635376E-05	  8.8641144E-02	 -9.0236665E-04	 -4.0415496E-02	  8.9181238E-05	  1.5178757E-03	 -7.0393935E-06	  1.9798189E+06	 -3.5269544E-01	 -1.0854826E+06	 -3.3276589E+00	  9.9744090E+06	  7.2605481E+00	  0.0000000E+00	  0.0000000E+00	  1.3988173E+08	  5.8406109E+04	  1.1818046E+07	  0.0000000E+00	 -8.3446125E+05	 -9.9906439E+02	  5.9444025E+05	 -5.7956106E+05	 -4.4815000E+04	  5.4875211E+04	  9.7802888E+05	  1.4516108E+06	  9.7671969E+05	  7.8334194E+05	  1.2493119E+06	  7.8211262E+05
    1.7375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.3824997E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.2031212E+00	 -1.6374002E-03	  2.2526758E-03	  8.9161396E-03	  1.7777021E+00	 -8.3701633E-04	  1.5116295E+02	 -1.8616537E+02	  3.5507748E+02	  4.0818499E+03	  5.7653979E+03	 -6.9468307E+00	  1.8141866E+03	  2.4508228E+02	  2.6327898E+03	  3.8048398E+02	  2.4267480E+00	 -3.4417981E+03	  1.8087151E+03	 -7.5378522E+02	 -8.8236473E+01	  4.3260559E+02	  3.2547266E+00	 -5.8800166E+03	  1.5819702E+03	  3.0361156E+04	 -8.8236488E+01	  1.2445314E+04	  6.1346874E+01	  3.4495197E+01	  6.3253048E+01	  3.5495678E+05	  1.8176309E+06	  1.6822195E+03	  1.9492510E+01	  1.2100942E+00	  5.0832288E+05	 -5.5517544E+03	  4.5428768E+07	 -1.2465570E+06	 -2.0218624E+07	  1.0183056E+05	  5.2031212E+00	 -1.6374002E-03	  2.2526758E-03	  1.5561600E-04	  3.1026756E-02	 -1.4608691E-05	  2.2273244E-01	 -1.8759711E-03	 -1.7149536E-02	  1.7698797E-04	 -1.1851601E-03	 -1.5722877E-05	  8.7506108E-02	 -8.9685980E-04	 -4.0717889E-02	  8.8857421E-05	  1.5480341E-03	 -6.9550192E-06	  1.9522488E+06	 -3.5282284E-01	 -1.0943214E+06	 -3.3192067E+00	  1.0763025E+07	  7.3141370E+00	  0.0000000E+00	  0.0000000E+00	  1.3988253E+08	  5.9245746E+04	  1.1812360E+07	  0.0000000E+00	 -8.2637806E+05	 -1.0078724E+03	  5.9895150E+05	 -5.7786362E+05	 -3.3487725E+05	  5.4564445E+04	  9.7795388E+05	  1.4518339E+06	  9.7665150E+05	  7.8324000E+05	  1.2496762E+06	  7.8201456E+05
